GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
822,2138.84,4979.49,6176.44,599.71,336.53,-340.83,-4401.1,-36983.09,1798.92,18665.4,-8397.74,253.74,-7029.69,-8144.0,-15173.69
823,2096.34,5052.54,6146.34,627.1,333.37,-334.04,-4480.14,-36749.96,1787.83,18463.99,-8479.78,247.82,-7056.63,-8231.95,-15288.59
824,2137.01,5053.14,6128.59,609.98,330.23,-368.44,-4351.92,-36595.46,1799.23,18545.1,-8695.49,252.3,-6712.53,-8443.19,-15155.72
825,2156.42,5114.21,6097.13,631.46,303.65,-360.9,-4412.64,-36744.86,1786.94,18540.81,-8608.98,251.56,-6887.78,-8357.43,-15245.2
826,2198.03,5010.04,6127.93,607.2,339.57,-331.73,-4371.37,-36784.95,1776.1,18536.6,-8577.73,251.01,-6892.58,-8326.72,-15219.3
827,2141.76,4986.45,6188.3,594.02,331.0,-359.71,-4406.29,-36750.04,1770.88,18584.01,-8605.43,252.9,-6919.61,-8352.54,-15272.15
828,2146.8,5106.33,6163.59,611.5,351.67,-344.78,-4419.4,-36797.48,1724.2,18597.0,-8545.36,249.16,-6860.57,-8296.19,-15156.76
829,2135.97,5080.14,6154.75,618.91,324.16,-366.75,-4430.75,-36765.14,1760.72,18569.98,-8569.64,250.89,-6918.01,-8318.75,-15236.77
830,2135.91,5124.33,6130.57,602.58,316.02,-349.56,-4406.71,-36738.16,1784.36,18569.85,-8595.06,250.95,-6830.81,-8344.1,-15174.91
831,2139.4,5065.9,6144.94,604.04,331.58,-333.49,-4433.54,-36688.31,1800.61,18624.22,-8697.64,253.05,-6744.66,-8444.59,-15189.25
832,2131.51,5028.92,6119.71,596.28,320.81,-337.08,-4483.59,-36596.66,1770.89,18501.13,-8675.21,254.49,-6948.06,-8420.72,-15368.78
833,2110.81,5109.48,6063.98,626.14,331.26,-324.89,-4408.83,-36611.42,1769.96,18460.41,-8679.53,253.23,-6873.08,-8426.3,-15299.38
834,2136.29,5035.84,6164.83,613.81,313.48,-351.34,-4397.25,-36773.55,1787.13,18506.1,-8525.41,249.11,-6964.64,-8276.3,-15240.94
835,2165.71,4993.05,6141.2,609.23,351.34,-349.64,-4463.23,-36610.28,1759.23,18528.79,-8660.62,252.49,-6874.61,-8408.13,-15282.74
836,2154.27,5145.03,6184.71,617.72,327.29,-365.21,-4379.81,-36868.93,1753.34,18536.12,-8521.76,251.09,-6895.47,-8270.67,-15166.14
837,2093.93,5115.12,6160.66,613.31,339.32,-361.4,-4423.42,-36834.13,1791.95,18529.44,-8514.08,250.54,-6975.21,-8263.54,-15238.76
838,2154.61,4986.06,6152.23,620.96,352.0,-362.86,-4365.7,-36871.95,1785.31,18668.28,-8581.65,257.68,-6881.07,-8323.97,-15205.03
839,2157.43,5080.03,6139.42,616.74,352.52,-314.0,-4372.32,-36870.47,1766.24,18581.03,-8574.62,255.18,-6863.39,-8319.43,-15182.83
840,2095.5,4995.15,6174.89,591.01,333.36,-350.93,-4399.77,-36793.38,1772.99,18589.55,-8506.7,250.88,-6991.62,-8255.83,-15247.44
841,2202.81,5117.12,6197.53,604.86,357.61,-345.52,-4438.84,-36861.68,1759.94,18536.2,-8465.74,253.2,-6869.99,-8212.54,-15082.53
842,2160.72,5065.79,6158.86,626.44,349.38,-308.7,-4381.47,-36717.82,1760.9,18417.48,-8553.22,252.17,-6868.43,-8301.05,-15169.48
843,2095.65,5068.63,6163.37,615.06,317.54,-338.83,-4413.33,-36841.15,1777.93,18543.48,-8518.85,251.25,-7011.65,-8267.6,-15279.25
844,2109.33,5055.34,6135.39,593.44,345.75,-355.99,-4358.87,-36941.78,1737.44,18605.21,-8499.78,248.65,-7074.73,-8251.13,-15325.86
845,2127.21,5096.54,6179.5,612.65,329.81,-349.48,-4408.95,-36812.05,1764.24,18571.81,-8509.74,252.97,-6888.73,-8256.77,-15145.5
846,2099.88,4979.94,6175.27,600.11,350.71,-335.65,-4428.54,-37083.42,1783.79,18613.06,-8295.33,249.45,-7244.86,-8045.88,-15290.74
847,2155.41,5142.39,6162.72,609.82,327.58,-353.69,-4418.82,-36916.75,1791.69,18496.3,-8436.57,250.51,-7003.36,-8186.06,-15189.42
848,2152.09,5057.25,6183.86,620.04,353.01,-349.45,-4387.31,-36729.91,1791.04,18518.04,-8617.83,251.68,-6791.35,-8366.15,-15157.5
849,2139.11,5091.22,6179.97,598.7,346.57,-374.96,-4391.34,-36777.23,1801.08,18492.81,-8548.03,251.31,-6894.07,-8296.72,-15190.79
850,2118.89,5083.08,6169.31,606.45,337.91,-363.51,-4386.57,-36745.77,1798.71,18564.03,-8571.84,254.95,-6817.48,-8316.88,-15134.36
851,2095.87,5114.63,6116.15,619.53,340.97,-346.06,-4380.83,-36754.06,1796.56,18611.78,-8698.82,250.47,-6785.46,-8448.35,-15233.81
852,2180.96,5012.15,6126.94,611.95,315.07,-357.05,-4403.19,-36802.44,1754.63,18575.18,-8533.23,250.4,-6985.81,-8282.83,-15268.64
853,2152.62,5025.89,6162.85,615.98,319.58,-306.88,-4386.28,-36881.8,1799.53,18622.85,-8521.76,252.4,-6875.66,-8269.36,-15145.01
854,2172.59,5039.92,6193.39,609.42,330.01,-330.2,-4352.57,-36530.38,1767.44,18517.96,-8807.65,257.74,-6582.43,-8549.91,-15132.34
855,2097.23,5055.06,6169.2,611.09,321.19,-319.6,-4409.36,-36752.66,1802.96,18540.87,-8600.0,252.23,-6884.02,-8347.77,-15231.79
856,2099.82,5070.34,6203.25,596.52,364.56,-318.02,-4448.21,-36445.61,1756.72,18540.73,-8816.85,256.98,-6579.91,-8559.87,-15139.79
857,2147.69,4994.46,6170.87,606.05,322.12,-324.39,-4401.85,-36336.37,1815.92,18487.27,-8917.09,255.99,-6518.22,-8661.09,-15179.31
858,2122.44,5013.08,6156.01,598.65,339.64,-331.91,-4444.84,-36629.85,1752.9,18518.21,-8648.79,253.23,-6905.69,-8395.56,-15301.24
859,2227.51,5011.33,6137.21,620.32,330.26,-324.72,-4430.28,-36650.82,1764.26,18539.18,-8653.36,248.28,-6775.74,-8405.08,-15180.82
860,2146.02,5063.98,6138.94,611.29,340.29,-351.87,-4446.12,-36438.55,1775.53,18458.97,-8780.11,251.76,-6701.51,-8528.35,-15229.86
861,2138.06,4993.62,6145.81,587.98,329.98,-353.09,-4447.45,-36639.66,1746.96,18663.27,-8673.18,254.22,-6834.52,-8418.96,-15253.48
862,2178.16,5088.66,6134.52,627.99,319.17,-338.75,-4435.06,-36612.31,1746.45,18475.3,-8666.04,250.51,-6815.85,-8415.53,-15231.38
863,2146.44,5037.01,6186.43,611.56,322.41,-345.53,-4413.4,-36721.93,1808.1,18513.59,-8570.76,254.59,-6855.32,-8316.17,-15171.49
864,2199.25,5105.87,6166.66,618.51,326.16,-337.15,-4364.5,-36412.16,1765.54,18352.65,-8799.71,255.29,-6579.17,-8544.42,-15123.58
865,2256.7,5070.65,6112.17,634.41,315.36,-328.96,-4384.15,-36486.12,1763.89,18443.8,-8785.29,256.52,-6602.25,-8528.77,-15131.02
866,2224.36,5084.85,6173.51,620.05,335.19,-328.25,-4406.78,-36606.41,1757.89,18492.99,-8624.8,256.1,-6652.61,-8368.71,-15021.31
867,2186.4,5108.64,6129.42,601.29,338.04,-327.55,-4454.97,-36498.18,1776.87,18445.66,-8737.15,253.51,-6694.38,-8483.64,-15178.02
868,2149.04,5106.86,6165.67,629.49,357.95,-349.6,-4412.09,-36710.32,1778.34,18451.05,-8590.17,252.83,-6833.62,-8337.33,-15170.96
869,2221.1,5067.3,6149.46,615.46,319.67,-345.08,-4428.28,-36698.98,1728.69,18407.52,-8499.93,252.48,-6963.15,-8247.46,-15210.6
870,2149.91,5058.62,6137.21,618.83,325.78,-331.45,-4436.17,-36751.8,1787.32,18468.32,-8479.37,245.84,-6973.42,-8233.53,-15206.95
871,2114.46,4992.8,6147.87,598.46,323.91,-307.36,-4399.92,-36918.07,1782.38,18528.36,-8422.22,248.39,-7137.1,-8173.83,-15310.93
872,2100.8,5073.37,6193.95,623.07,334.63,-326.6,-4449.78,-36750.93,1807.23,18443.76,-8489.44,250.48,-6950.5,-8238.96,-15189.47
873,2145.63,4917.79,6160.36,590.66,339.54,-351.73,-4366.59,-36819.29,1765.78,18405.08,-8402.25,252.48,-7212.78,-8149.77,-15362.55
874,2182.58,4976.76,6179.13,589.78,343.28,-338.15,-4436.38,-36895.96,1767.8,18480.49,-8402.96,250.44,-7150.69,-8152.52,-15303.21
875,2151.21,4986.77,6184.21,610.37,360.73,-334.35,-4454.1,-36777.88,1793.11,18540.6,-8497.15,250.29,-6939.34,-8246.86,-15186.2
876,2198.35,5001.73,6181.93,602.53,331.08,-327.58,-4465.16,-36607.18,1782.8,18352.53,-8456.5,248.74,-6948.97,-8207.76,-15156.72
877,2137.05,5077.98,6149.91,607.06,332.16,-306.03,-4437.68,-36753.66,1756.53,18514.04,-8509.8,250.18,-6922.65,-8259.62,-15182.27
878,2169.19,4967.62,6117.09,604.99,328.41,-350.56,-4392.64,-36850.67,1794.47,18491.6,-8453.04,248.82,-7120.49,-8204.22,-15324.71
879,2114.54,5009.89,6151.75,595.3,314.33,-343.73,-4439.98,-36915.59,1822.63,18657.28,-8476.26,248.41,-7033.58,-8227.85,-15261.42
880,2142.05,5095.86,6160.87,603.07,357.46,-323.85,-4432.17,-36818.36,1760.8,18392.11,-8394.68,246.92,-7062.16,-8147.76,-15209.92
881,2136.59,5050.05,6136.53,612.55,332.77,-308.93,-4494.26,-36808.18,1787.86,18466.14,-8443.53,245.02,-7088.88,-8198.51,-15287.38
882,2155.79,5057.49,6082.71,621.77,339.89,-359.0,-4484.08,-36795.95,1808.27,18490.17,-8440.4,246.04,-7082.96,-8194.35,-15277.31
883,2186.15,4929.52,6189.33,598.48,334.12,-301.16,-4428.71,-36831.66,1770.7,18599.83,-8502.98,248.36,-6953.41,-8254.63,-15208.03
884,2030.16,5085.68,6127.24,622.09,319.24,-347.37,-4485.49,-36713.76,1784.54,18575.54,-8583.27,243.33,-7002.13,-8339.94,-15342.06
885,2125.79,4952.46,6155.03,599.64,315.16,-345.75,-4441.83,-36776.91,1759.02,18569.94,-8536.62,247.69,-7087.47,-8288.93,-15376.4
886,2177.29,5013.12,6137.88,617.92,323.07,-335.31,-4481.0,-36856.94,1760.84,18521.22,-8472.82,248.99,-7121.92,-8223.83,-15345.74
887,2162.91,5034.16,6116.42,594.53,344.99,-308.89,-4375.16,-36654.47,1764.74,18597.33,-8733.44,250.43,-6723.44,-8483.01,-15206.45
888,2169.74,5003.53,6140.52,616.07,335.0,-343.35,-4388.17,-36794.69,1797.05,18497.08,-8512.87,247.01,-6967.23,-8265.86,-15233.09
889,2128.35,5097.57,6164.4,625.49,342.23,-304.94,-4394.99,-37068.09,1778.8,18463.15,-8282.02,246.87,-7168.01,-8035.15,-15203.17
890,2150.34,5038.05,6136.35,608.41,358.5,-343.89,-4459.21,-36849.25,1786.76,18475.83,-8432.67,248.57,-7098.12,-8184.1,-15282.22
891,2079.21,5015.98,6164.51,597.98,339.16,-344.12,-4410.39,-36638.11,1773.42,18512.76,-8674.61,250.98,-6909.59,-8423.64,-15333.22
892,2132.45,5016.3,6156.45,581.42,348.67,-368.42,-4396.78,-36767.19,1787.82,18631.17,-8605.01,251.26,-6878.13,-8353.75,-15231.87
893,2136.46,5066.33,6088.29,617.77,313.83,-315.93,-4450.52,-36745.97,1769.91,18652.83,-8603.87,251.16,-6866.99,-8352.7,-15219.69
894,2115.69,5027.72,6123.89,615.13,347.29,-377.81,-4450.5,-36684.05,1753.58,18592.42,-8629.37,249.65,-6936.65,-8379.72,-15316.36
895,2120.93,5114.77,6150.39,610.8,339.34,-325.45,-4392.53,-36703.73,1783.13,18520.24,-8653.99,250.32,-6782.1,-8403.67,-15185.78
896,2058.56,4997.35,6147.04,608.9,354.87,-351.91,-4394.01,-36850.37,1789.95,18582.78,-8516.88,252.54,-7056.85,-8264.34,-15321.19
897,2173.11,5072.37,6148.63,621.35,326.81,-359.11,-4362.22,-36665.96,1749.89,18482.41,-8593.72,249.86,-6812.72,-8343.86,-15156.58
898,2208.55,5047.03,6187.35,616.37,345.53,-350.26,-4390.42,-36704.78,1762.8,18609.41,-8645.34,253.19,-6668.41,-8392.15,-15060.56
899,2121.6,4986.17,6096.44,604.42,326.61,-330.35,-4456.26,-36786.09,1772.89,18679.85,-8583.86,248.04,-6984.72,-8335.83,-15320.55
900,2188.83,4975.95,6144.76,601.4,336.71,-356.47,-4404.74,-36799.36,1778.51,18536.68,-8490.41,250.31,-6997.73,-8240.1,-15237.82
901,2122.08,5148.84,6145.53,626.56,341.9,-331.93,-4474.85,-36601.31,1762.05,18538.72,-8706.79,251.55,-6722.42,-8455.24,-15177.67

Ligand Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
1,19.08,31.92,47.85,4.25,0.05,0.0,-3.6,51.64,65.74,-201.82,-30.96,4.6,15.08,-26.36,-11.28
2,20.85,24.27,52.09,3.89,0.23,0.0,-5.59,49.84,66.0,-200.02,-29.87,4.58,11.55,-25.29,-13.74
3,22.67,30.04,44.98,4.49,0.97,0.0,-4.57,49.75,65.51,-194.94,-31.18,4.61,18.91,-26.57,-7.66
4,20.45,32.19,50.29,3.71,1.09,0.0,-5.96,45.72,63.23,-200.61,-28.2,4.68,10.12,-23.52,-13.4
5,17.84,28.65,46.4,3.94,0.07,0.0,-5.09,46.46,64.29,-196.61,-27.01,4.72,5.93,-22.29,-16.36
6,17.13,30.74,43.98,3.71,0.26,0.0,-2.21,46.54,68.56,-196.13,-27.83,4.65,12.59,-23.18,-10.59
7,26.59,26.85,38.99,3.17,0.17,0.0,-1.07,47.07,60.55,-199.94,-29.61,4.72,2.36,-24.89,-22.54
8,14.28,33.48,46.34,3.5,1.24,0.0,-4.67,44.99,62.91,-192.65,-29.59,4.67,9.43,-24.92,-15.49
9,23.71,33.12,40.24,4.39,1.31,0.0,-3.57,46.45,63.11,-196.09,-27.33,4.69,12.67,-22.64,-9.97
10,24.71,30.06,44.14,4.35,0.34,0.0,-5.11,48.57,65.47,-201.01,-28.79,4.72,11.51,-24.07,-12.56
11,25.49,28.23,47.12,4.34,0.39,0.0,-4.28,48.37,58.05,-198.2,-29.92,4.73,9.52,-25.19,-15.67
12,20.47,29.85,44.39,3.93,0.57,0.0,-4.81,50.67,67.23,-201.96,-29.13,4.66,10.35,-24.47,-14.12
13,22.33,32.89,51.17,4.76,0.13,0.0,-5.22,47.72,66.41,-198.95,-28.83,4.69,21.25,-24.13,-2.88
14,25.57,21.22,55.76,2.83,0.47,0.0,-5.18,46.83,62.37,-198.44,-29.1,4.68,11.42,-24.42,-13.0
15,23.17,27.21,46.38,2.42,0.03,0.0,-4.94,48.06,64.07,-194.47,-30.67,4.64,11.93,-26.03,-14.1
16,24.52,28.9,46.8,3.39,0.08,0.0,-5.61,48.49,63.81,-201.45,-29.24,4.63,8.94,-24.6,-15.67
17,20.33,23.28,49.56,2.57,0.01,0.0,-5.89,46.34,63.45,-194.66,-29.46,4.66,4.98,-24.81,-19.82
18,20.93,31.96,52.47,3.34,0.12,0.0,-7.22,49.67,58.02,-196.95,-31.35,4.66,12.35,-26.69,-14.33
19,27.88,37.33,45.79,5.85,0.67,0.0,-4.87,49.91,62.02,-203.77,-29.06,4.65,20.8,-24.42,-3.62
20,26.07,30.03,55.27,4.3,0.11,0.0,-4.27,49.55,65.83,-201.11,-30.18,4.63,25.79,-25.55,0.24
21,19.63,28.4,51.11,3.87,0.27,0.0,-4.84,47.61,62.63,-195.85,-29.88,4.71,12.83,-25.16,-12.33
22,18.33,28.9,41.47,3.37,0.82,0.0,-4.64,48.36,66.82,-200.07,-29.7,4.66,3.36,-25.04,-21.69
23,19.34,31.11,51.42,3.01,1.7,0.0,-6.54,49.01,65.48,-198.15,-30.1,4.62,16.41,-25.48,-9.07
24,22.66,27.77,45.34,3.27,0.5,0.0,-5.76,51.38,64.11,-199.58,-31.12,4.65,9.7,-26.47,-16.77
25,13.55,26.53,50.99,2.17,1.6,0.0,-5.51,50.69,71.35,-201.96,-29.61,4.57,9.41,-25.04,-15.63
26,19.97,25.54,46.64,4.85,1.59,0.0,-6.01,48.2,65.56,-194.05,-29.49,4.65,12.29,-24.83,-12.55
27,17.62,25.29,54.07,3.74,0.88,0.0,-6.07,47.24,65.54,-196.88,-29.69,4.62,11.44,-25.06,-13.63
28,25.88,25.1,50.16,3.22,0.36,0.0,-3.99,52.28,67.83,-204.26,-30.56,4.59,16.58,-25.97,-9.39
29,16.79,29.24,43.21,2.84,1.85,0.0,-5.09,47.78,68.35,-199.6,-29.53,4.65,5.37,-24.89,-19.51
30,22.16,26.22,47.71,3.84,0.09,0.0,-6.78,48.45,60.53,-196.32,-30.51,4.64,5.9,-25.88,-19.98
31,27.65,24.04,45.96,4.19,0.77,0.0,-4.57,50.8,62.43,-196.84,-31.88,4.64,14.43,-27.24,-12.81
32,16.3,24.56,47.29,3.42,0.18,0.0,-4.77,47.25,63.73,-195.2,-28.36,4.61,2.75,-23.75,-21.0
33,16.74,23.96,50.36,2.89,0.8,0.0,-3.47,46.78,72.65,-200.27,-27.19,4.63,10.44,-22.55,-12.11
34,17.96,28.81,46.47,2.53,0.68,0.0,-5.03,47.2,61.91,-197.52,-29.64,4.66,2.99,-24.98,-21.99
35,21.12,36.19,50.07,4.62,0.03,0.0,-4.56,47.12,65.66,-200.05,-28.95,4.66,20.2,-24.28,-4.09
36,19.86,25.35,51.55,3.55,1.02,0.0,-4.74,49.42,65.68,-201.58,-28.71,4.64,10.11,-24.07,-13.96
37,21.21,29.44,46.01,3.61,0.42,0.0,-5.04,49.35,65.49,-202.56,-29.49,4.67,7.93,-24.82,-16.88
38,23.27,30.34,46.37,3.47,0.6,0.0,-4.51,49.14,58.61,-197.09,-29.35,4.67,10.2,-24.68,-14.48
39,24.63,29.24,43.09,3.22,0.55,0.0,-5.16,51.67,66.48,-208.52,-29.97,4.65,5.2,-25.32,-20.12
40,24.62,30.56,51.4,3.0,0.11,0.0,-5.29,50.64,64.52,-204.09,-30.71,4.65,15.48,-26.06,-10.58
41,21.88,28.74,51.84,3.96,0.37,0.0,-4.77,48.33,60.78,-195.11,-32.04,4.63,16.01,-27.41,-11.4
42,22.62,33.45,50.32,3.12,0.28,0.0,-5.0,48.97,62.09,-201.93,-30.75,4.67,13.91,-26.07,-12.17
43,16.19,27.93,43.47,2.49,0.09,0.0,-3.87,47.62,65.94,-198.13,-29.37,4.64,1.74,-24.73,-22.99
44,25.6,24.91,42.26,3.81,0.5,0.0,-4.34,51.08,65.57,-206.72,-28.54,4.6,2.66,-23.95,-21.28
45,18.71,32.45,46.07,3.01,0.14,0.0,-2.76,47.3,68.01,-198.75,-30.0,4.59,14.19,-25.41,-11.22
46,21.19,29.95,45.04,3.02,0.59,0.0,-3.31,46.81,63.09,-195.99,-31.32,4.62,10.4,-26.7,-16.3
47,19.58,30.89,46.89,4.84,0.44,0.0,-6.34,48.67,64.73,-199.25,-29.75,4.66,10.46,-25.09,-14.62
48,21.14,22.82,47.52,2.78,1.33,0.0,-3.77,49.25,65.47,-199.89,-30.19,4.66,6.65,-25.53,-18.88
49,20.0,28.87,47.65,3.97,0.05,0.0,-4.83,48.71,61.63,-197.93,-30.05,4.67,8.1,-25.39,-17.28
50,12.91,25.19,49.46,4.83,0.3,0.0,-5.9,49.79,70.96,-198.15,-29.09,4.62,9.39,-24.46,-15.08
51,25.49,32.75,49.39,3.43,1.19,0.0,-6.25,49.13,58.51,-195.51,-31.77,4.6,18.13,-27.17,-9.03
52,24.74,28.83,51.08,4.01,0.44,0.0,-5.7,49.59,63.8,-204.3,-29.41,4.61,12.49,-24.79,-12.3
53,19.54,36.48,54.46,3.35,0.44,0.0,-6.74,51.97,59.84,-205.01,-30.21,4.7,14.32,-25.51,-11.18
54,21.86,33.55,45.43,4.58,0.03,0.0,-5.36,50.77,66.08,-204.39,-28.82,4.66,12.54,-24.17,-11.62
55,26.7,26.6,47.76,4.25,0.03,0.0,-5.29,49.96,60.85,-195.18,-30.02,4.65,15.67,-25.37,-9.71
56,20.6,26.02,47.6,2.48,0.24,0.0,-5.22,50.74,63.3,-205.16,-29.57,4.68,0.6,-24.89,-24.28
57,16.43,27.72,52.29,2.46,0.04,0.0,-5.18,48.22,69.42,-198.09,-28.84,4.66,13.31,-24.18,-10.86
58,25.85,24.53,52.9,2.94,0.5,0.0,-4.12,52.69,68.79,-208.4,-28.47,4.65,15.68,-23.82,-8.14
59,22.54,28.4,44.6,2.9,1.69,0.0,-1.52,48.45,67.86,-205.88,-26.8,4.67,9.04,-22.13,-13.09
60,21.35,26.2,51.65,4.22,0.01,0.0,-3.77,49.83,66.65,-200.65,-29.27,4.62,15.49,-24.66,-9.17
61,24.62,24.75,54.13,3.87,0.5,0.0,-5.02,48.59,65.16,-202.11,-30.33,4.67,14.49,-25.67,-11.17
62,22.86,24.76,54.14,2.63,0.01,0.0,-5.49,50.45,62.93,-204.92,-29.84,4.67,7.37,-25.17,-17.8
63,26.43,23.31,49.72,3.72,1.52,0.0,-4.5,50.34,64.81,-199.37,-30.51,4.59,15.98,-25.91,-9.93
64,19.54,30.34,53.62,3.73,0.44,0.0,-6.47,49.12,62.12,-199.49,-30.25,4.69,12.95,-25.56,-12.61
65,23.16,23.85,55.07,2.97,1.12,0.0,-5.49,48.26,67.97,-202.19,-29.7,4.64,14.72,-25.06,-10.34
66,16.54,26.5,43.61,2.81,0.02,0.0,-4.79,52.03,70.15,-206.19,-27.9,4.66,0.68,-23.23,-22.55
67,19.87,22.69,53.35,2.93,1.14,0.0,-6.18,45.78,65.17,-195.57,-29.56,4.64,9.17,-24.93,-15.76
68,26.62,25.96,44.81,2.74,0.34,0.0,-5.38,49.28,56.62,-198.49,-32.59,4.66,2.5,-27.93,-25.43
69,23.94,31.37,48.66,4.48,0.23,0.0,-5.89,52.48,66.41,-208.07,-30.53,4.66,13.63,-25.87,-12.24
70,31.18,28.53,44.03,4.68,0.83,0.0,-5.81,47.86,62.13,-196.7,-30.43,4.68,16.74,-25.75,-9.0
71,24.14,27.4,47.82,3.08,0.88,0.0,-5.55,50.38,61.75,-200.73,-31.1,4.68,9.17,-26.42,-17.25
72,16.59,30.31,49.22,4.11,1.02,0.0,-3.06,48.67,66.36,-196.65,-30.16,4.63,16.57,-25.53,-8.96
73,23.33,26.58,45.64,3.12,0.68,0.0,-3.47,47.27,62.3,-196.74,-29.55,4.68,8.71,-24.87,-16.17
74,19.21,31.87,47.09,3.39,0.12,0.0,-3.98,49.37,69.18,-206.38,-27.33,4.66,9.87,-22.67,-12.8
75,18.55,30.05,46.62,4.19,1.04,0.0,-6.36,48.97,67.7,-201.98,-29.59,4.66,8.78,-24.92,-16.14
76,22.65,29.6,43.84,3.0,0.89,0.0,-2.84,49.83,71.21,-202.81,-30.73,4.66,15.38,-26.06,-10.69
77,17.77,28.29,47.24,2.77,0.22,0.0,-5.44,47.02,67.29,-196.92,-28.83,4.69,8.24,-24.14,-15.9
78,21.26,26.09,47.56,3.41,0.08,0.0,-5.17,48.15,60.2,-196.42,-29.82,4.67,5.16,-25.15,-19.99
79,24.22,29.86,45.67,3.01,0.68,0.0,-5.56,52.84,64.72,-203.15,-30.82,4.68,12.3,-26.13,-13.83
80,16.95,28.97,46.77,2.77,0.1,0.0,-4.54,51.24,68.8,-205.69,-28.45,4.66,5.37,-23.78,-18.41
81,29.31,28.58,52.96,3.22,0.57,0.0,-3.13,46.76,61.07,-197.87,-30.17,4.68,21.49,-25.5,-4.01
82,27.05,26.28,46.76,3.35,0.15,0.0,-4.3,51.22,63.0,-202.64,-29.9,4.64,10.87,-25.27,-14.4
83,21.1,37.44,48.84,3.54,1.95,0.0,-5.38,47.66,58.32,-198.03,-31.03,4.75,15.44,-26.28,-10.83
84,22.17,27.17,44.81,3.53,0.47,0.0,-3.28,48.29,65.6,-195.23,-30.09,4.6,13.54,-25.48,-11.95
85,24.49,32.89,50.41,3.07,0.68,0.0,-5.42,47.06,60.16,-195.57,-29.91,4.66,17.78,-25.25,-7.48
86,19.66,26.21,49.14,2.71,0.41,0.0,-5.52,47.69,62.06,-197.85,-30.88,4.65,4.5,-26.23,-21.72
87,25.3,27.93,46.81,4.05,1.64,0.0,-6.03,51.26,60.28,-203.35,-29.74,4.64,7.88,-25.09,-17.21
88,14.62,21.17,45.66,3.17,1.07,0.0,-3.53,47.56,73.03,-198.43,-29.18,4.62,4.32,-24.55,-20.24
89,11.87,23.9,48.02,3.46,0.13,0.0,-3.43,48.57,71.37,-192.32,-29.99,4.59,11.58,-25.4,-13.82
90,21.54,32.92,48.77,4.81,0.59,0.0,-4.91,48.03,63.72,-196.75,-30.75,4.67,18.72,-26.09,-7.37
91,15.23,31.68,48.43,2.93,0.38,0.0,-3.73,48.14,68.43,-198.77,-29.88,4.62,12.71,-25.26,-12.56
92,19.46,34.77,44.77,4.26,0.22,0.0,-4.22,52.34,65.37,-203.99,-31.87,4.64,12.97,-27.23,-14.26
93,28.27,31.88,45.48,4.72,1.75,0.0,-6.51,47.62,61.21,-196.01,-31.63,4.69,18.42,-26.94,-8.52
94,15.92,26.03,46.71,2.98,0.44,0.0,-4.52,49.94,69.17,-202.95,-29.21,4.58,3.73,-24.63,-20.9
95,23.63,28.27,48.07,3.94,0.32,0.0,-3.43,46.17,65.78,-195.4,-29.91,4.67,17.36,-25.25,-7.89
96,21.68,30.13,47.3,4.89,0.05,0.0,-6.06,48.36,62.45,-197.06,-30.03,4.68,11.73,-25.35,-13.62
97,17.18,30.52,50.0,3.09,0.56,0.0,-6.17,48.81,66.23,-197.46,-30.3,4.64,12.77,-25.66,-12.89
98,19.96,27.44,49.99,3.66,0.33,0.0,-3.22,50.09,66.51,-199.93,-28.55,4.63,14.84,-23.92,-9.08
99,19.35,33.92,50.52,4.57,0.17,0.0,-6.49,49.15,69.11,-200.63,-29.89,4.63,19.67,-25.26,-5.58
100,21.16,31.26,47.79,2.85,0.24,0.0,-4.18,47.33,65.17,-199.34,-29.07,4.66,12.27,-24.4,-12.13
101,25.44,27.39,46.07,2.62,0.12,0.0,-3.51,49.04,64.83,-201.47,-29.43,4.62,10.54,-24.81,-14.27
102,22.04,29.78,50.95,3.59,0.0,0.0,-4.78,50.27,66.54,-199.69,-31.65,4.67,18.71,-26.97,-8.26
103,26.79,27.57,48.02,2.92,0.33,0.0,-5.21,49.17,62.46,-196.24,-30.99,4.68,15.81,-26.32,-10.5
104,23.65,32.29,49.98,4.13,0.38,0.0,-4.13,49.15,59.91,-199.74,-30.79,4.66,15.62,-26.13,-10.51
105,18.16,30.97,46.06,4.22,0.07,0.0,-3.32,48.35,68.28,-198.45,-29.05,4.69,14.35,-24.36,-10.01
106,20.68,28.9,47.45,2.72,0.39,0.0,-4.78,50.62,61.94,-197.55,-31.61,4.61,10.37,-26.99,-16.63
107,26.57,26.49,43.53,3.01,0.51,0.0,-4.73,50.21,61.3,-201.4,-28.5,4.7,5.5,-23.8,-18.3
108,24.15,19.82,48.15,3.01,0.76,0.0,-5.53,49.45,69.66,-196.33,-30.7,4.6,13.14,-26.1,-12.95
109,26.08,24.91,46.64,4.2,0.48,0.0,-5.46,48.19,60.91,-194.52,-32.08,4.7,11.41,-27.38,-15.97
110,21.94,28.69,51.85,2.99,1.21,0.0,-5.43,51.2,67.64,-204.98,-28.07,4.69,15.1,-23.38,-8.27
